date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:08:45	304/304	---MCZ	200	added ('OK')	text/plain	etag:W/%22211-2oHlFH4SGBhv21sNu9yoCcnBe2M%22	https://www.kshetra.org/robots.txt		(from )
12:08:45	742553/742553	---MCZ	200	added ('OK')	text/html	etag:W/%222803814c33ac07cba6275050b78e9a48%22	https://www.kshetra.org/	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/www.kshetra.org/index.html	(from )
12:08:46	33060/33060	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Oct%202024%2006:38:45%20GMT	https://static.wixstatic.com/media/630fd8_3ce7a19119244eddbb70d8fea0acd451~mv2.png/v1/fill/w_192%2Ch_192%2Clg_1%2Cusm_0.66_1.00_0.01/630fd8_3ce7a19119244eddbb70d8fea0acd451~mv2.png	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.wixstatic.com/media/630fd8_3ce7a19119244eddbb70d8fea0acd451_mv2.png/v1/fill/w_192,h_192,lg_1,usm_0.66_1.00_0.01/630fd8_3ce7a19119244eddbb70d8fea0acd451_mv2.png	(from https://www.kshetra.org/)
12:08:46	2197/2197	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Oct%202024%2006:38:46%20GMT	https://static.wixstatic.com/media/630fd8_3ce7a19119244eddbb70d8fea0acd451~mv2.png/v1/fill/w_32%2Ch_32%2Clg_1%2Cusm_0.66_1.00_0.01/630fd8_3ce7a19119244eddbb70d8fea0acd451~mv2.png	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.wixstatic.com/media/630fd8_3ce7a19119244eddbb70d8fea0acd451_mv2.png/v1/fill/w_32,h_32,lg_1,usm_0.66_1.00_0.01/630fd8_3ce7a19119244eddbb70d8fea0acd451_mv2.png	(from https://www.kshetra.org/)
12:08:47	29545/29545	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Oct%202024%2006:38:47%20GMT	https://static.wixstatic.com/media/630fd8_3ce7a19119244eddbb70d8fea0acd451~mv2.png/v1/fill/w_180%2Ch_180%2Clg_1%2Cusm_0.66_1.00_0.01/630fd8_3ce7a19119244eddbb70d8fea0acd451~mv2.png	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.wixstatic.com/media/630fd8_3ce7a19119244eddbb70d8fea0acd451_mv2.png/v1/fill/w_180,h_180,lg_1,usm_0.66_1.00_0.01/630fd8_3ce7a19119244eddbb70d8fea0acd451_mv2.png	(from https://www.kshetra.org/)
12:08:48	137771/137771	---M-Z	200	added ('OK')	application/javascript	etag:W/%2218eb21e8d1074fd7a594d3748ba0cb33%22	https://static.parastorage.com/unpkg/core-js-bundle@3.2.1/minified.js	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.parastorage.com/unpkg/core-js-bundle@3.2.1/minified.js	(from https://www.kshetra.org/)
12:08:49	1171/1171	---M-Z	200	added ('OK')	application/javascript	etag:W/%22c187011c9a45c15a6fcbf5d62a5d755f%22	https://static.parastorage.com/unpkg/focus-within-polyfill@5.0.9/dist/focus-within-polyfill.js	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.parastorage.com/unpkg/focus-within-polyfill@5.0.9/dist/focus-within-polyfill.js	(from https://www.kshetra.org/)
12:08:51	65591/65591	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2001%20Oct%202024%2006:38:50%20GMT	https://polyfill-fastly.io/v3/polyfill.min.js?features=fetch	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/polyfill-fastly.io/v3/polyfill.mind82c.js	(from https://www.kshetra.org/)
12:08:52	2960/2960	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2006:38:51%20GMT	https://www.kshetra.org/c	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/www.kshetra.org/c.6.delayed	(from https://www.kshetra.org/)
12:08:53	2960/2960	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2006:38:53%20GMT	https://www.kshetra.org/t	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/www.kshetra.org/t.7.delayed	(from https://www.kshetra.org/)
12:08:53	2306/2306	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Oct%202024%2006:38:53%20GMT	https://static.wixstatic.com/media/630fd8_66f83321c87a4334a0750bdfd1d59ef5~mv2.jpg/v1/fill/w_73,h_73,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/1638601801242.jpg	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.wixstatic.com/media/630fd8_66f83321c87a4334a0750bdfd1d59ef5_mv2.jpg/v1/fill/w_73,h_73,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/1638601801242.jpg	(from https://www.kshetra.org/)
12:08:55	687719/687719	---MCZ	200	added ('OK')	text/html	etag:W/%2252c9a44e23c540d50f71827873489425%22	https://www.kshetra.org/testimonials	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/www.kshetra.org/testimonials.html	(from https://www.kshetra.org/)
12:08:56	669474/669474	---MCZ	200	added ('OK')	text/html	etag:W/%22cbf13ce056ccdcaeaf871de51b027e41%22	https://www.kshetra.org/about-3-1	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/www.kshetra.org/about-3-1.html	(from https://www.kshetra.org/)
12:08:58	725123/725123	---MCZ	200	added ('OK')	text/html	etag:W/%22ad53beb7775486e8d8703d38700c4ad9%22	https://www.kshetra.org/data-analytics-governance	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/www.kshetra.org/data-analytics-governance.html	(from https://www.kshetra.org/)
12:08:58	670345/670345	---MCZ	200	added ('OK')	text/html	etag:W/%22ab3f0528279e458c94a1428c17c5966d%22	https://www.kshetra.org/core-values	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/www.kshetra.org/core-values.html	(from https://www.kshetra.org/)
12:09:00	791372/791372	---MCZ	200	added ('OK')	text/html	etag:W/%22472f53a82e5f801aa23aabefe7d8485d%22	https://www.kshetra.org/capabilities	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/www.kshetra.org/capabilities.html	(from https://www.kshetra.org/)
12:09:01	752956/752956	---MCZ	200	added ('OK')	text/html	etag:W/%228345bc54f16bf898ff43d7b348c72ff3%22	https://www.kshetra.org/fellowship	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/www.kshetra.org/fellowship.html	(from https://www.kshetra.org/)
12:09:02	787797/787797	---MCZ	200	added ('OK')	text/html	etag:W/%222735e5dc9b0fb2dd892a5f3adfbbde10%22	https://www.kshetra.org/joinus	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/www.kshetra.org/joinus.html	(from https://www.kshetra.org/)
12:09:03	715665/715665	---MCZ	200	added ('OK')	text/html	etag:W/%22601b05ba911da153afad482d4668172d%22	https://www.kshetra.org/contact-us	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/www.kshetra.org/contact-us.html	(from https://www.kshetra.org/)
12:09:04	24420/24420	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Oct%202024%2006:39:03%20GMT	https://static.wixstatic.com/media/630fd8_634c9dff185040769f4a9c83312cf1d3~mv2.jpg/v1/fill/w_492,h_287,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/Indian%20Parliament%20.jpg	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.wixstatic.com/media/630fd8_634c9dff185040769f4a9c83312cf1d3_mv2.jpg/v1/fill/w_492,h_287,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/Indian%20Parliament%20.jpg	(from https://www.kshetra.org/)
12:09:04	1887/1887	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Oct%202024%2006:39:04%20GMT	https://static.wixstatic.com/media/630fd8_526b962b99ef4cfb920c9f1387956f50~mv2.jpg/v1/fill/w_147,h_98,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/630fd8_526b962b99ef4cfb920c9f1387956f50~mv2.jpg	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.wixstatic.com/media/630fd8_526b962b99ef4cfb920c9f1387956f50_mv2.jpg/v1/fill/w_147,h_98,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/630fd8_526b962b99ef4cfb920c9f1387956f50_mv2.jpg	(from https://www.kshetra.org/)
12:09:05	1288/1288	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Oct%202024%2006:39:05%20GMT	https://static.wixstatic.com/media/630fd8_f3321292e00444478632ec22a55bd6cc~mv2.jpg/v1/fill/w_50,h_76,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/ravi-sharma-JnxS4mGEAn8-unsplash.jpg	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.wixstatic.com/media/630fd8_f3321292e00444478632ec22a55bd6cc_mv2.jpg/v1/fill/w_50,h_76,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/ravi-sharma-JnxS4mGEAn8-unsplash.jpg	(from https://www.kshetra.org/)
12:09:06	3871/3871	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Oct%202024%2006:39:06%20GMT	https://static.wixstatic.com/media/630fd8_d0b0e31d35f94975a57d8f6f58ad7a5c~mv2.png/v1/fill/w_57,h_58,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/download%20(2).png	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.wixstatic.com/media/630fd8_d0b0e31d35f94975a57d8f6f58ad7a5c_mv2.png/v1/fill/w_57,h_58,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/download%20(2).png	(from https://www.kshetra.org/)
12:09:07	9106/9106	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Oct%202024%2006:39:07%20GMT	https://static.wixstatic.com/media/630fd8_26696c8f174d4633aa397aca940c4630~mv2.png/v1/fill/w_57,h_58,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/Vector-Instagram-icon-PNG%20(1).png	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.wixstatic.com/media/630fd8_26696c8f174d4633aa397aca940c4630_mv2.png/v1/fill/w_57,h_58,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/Vector-Instagram-icon-PNG%20(1).png	(from https://www.kshetra.org/)
12:09:08	1838/1838	---M--	200	added ('OK')	image/webp	date:Tue,%2001%20Oct%202024%2006:39:08%20GMT	https://static.wixstatic.com/media/630fd8_5594b9fb85ea4432a8eece6940902005~mv2.webp/v1/fill/w_57,h_58,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/1690643640twitter-x-icon-png.webp	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.wixstatic.com/media/630fd8_5594b9fb85ea4432a8eece6940902005_mv2.webp/v1/fill/w_57,h_58,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/1690643640twitter-x-icon-png.webp	(from https://www.kshetra.org/)
12:09:10	65254/65254	---M-Z	200	added ('OK')	application/javascript	etag:%225b6773578af8dd5591339930c2b29024%22	https://browser.sentry-cdn.com/6.18.2/bundle.min.js	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/browser.sentry-cdn.com/6.18.2/bundle.min.js	(from https://www.kshetra.org/)
12:09:11	471/471	---MCZ	200	added ('OK')	text/xml	etag:W/%221d7-CFqdmksglUwY+s9U0CDntLCMzZo%22	https://www.kshetra.org/sitemap.xml	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/www.kshetra.org/sitemap.xml	(from https://www.kshetra.org/)
12:09:11	2960/2960	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2006:39:11%20GMT	https://www.kshetra.org/feed.xml	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/www.kshetra.org/feed.19.delayed	(from https://www.kshetra.org/)
12:09:12	2960/2960	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2006:39:12%20GMT	https://www.kshetra.org/${i.uri}	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/www.kshetra.org/${i.1a.delayed	(from https://www.kshetra.org/)
12:09:13	133697/133697	---M-Z	200	added ('OK')	application/javascript	etag:W/%2276e0446dddb745deb5afd703abc39962%22	https://static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.c1d8ed1c.bundle.min.js	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.c1d8ed1c.bundle.min.js	(from https://www.kshetra.org/)
12:09:14	256213/256213	---M-Z	200	added ('OK')	application/javascript	etag:W/%22d9d9ab47ef11f5a6caa4d14483ac1ed1%22	https://static.parastorage.com/services/wix-thunderbolt/dist/main.4a2d1e74.bundle.min.js	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.parastorage.com/services/wix-thunderbolt/dist/main.4a2d1e74.bundle.min.js	(from https://www.kshetra.org/)
12:09:15	166/166	---M--	200	added ('OK')	application/javascript	etag:%227276034de396f62e15b7cc118d61c360%22	https://static.parastorage.com/services/wix-thunderbolt/dist/main.renderer.1d21f023.bundle.min.js	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.parastorage.com/services/wix-thunderbolt/dist/main.renderer.1d21f023.bundle.min.js	(from https://www.kshetra.org/)
12:09:16	73015/73015	---M-Z	200	added ('OK')	application/javascript	etag:W/%229becc40fb1d85d21d0ca38e2f7069511%22	https://static.parastorage.com/unpkg/lodash@4.17.21/lodash.min.js	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.parastorage.com/unpkg/lodash@4.17.21/lodash.min.js	(from https://www.kshetra.org/)
12:09:17	10751/10751	---M-Z	200	added ('OK')	application/javascript	etag:W/%22e91b2616629791b375867c298dc846cc%22	https://static.parastorage.com/unpkg/react@18.3.1/umd/react.production.min.js	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.parastorage.com/unpkg/react@18.3.1/umd/react.production.min.js	(from https://www.kshetra.org/)
12:09:18	131835/131835	---M-Z	200	added ('OK')	application/javascript	etag:W/%227d4842a904e5d5d1b19240075998b111%22	https://static.parastorage.com/unpkg/react-dom@18.3.1/umd/react-dom.production.min.js	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.parastorage.com/unpkg/react-dom@18.3.1/umd/react-dom.production.min.js	(from https://www.kshetra.org/)
12:09:19	2959/2959	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2006:39:19%20GMT	https://www.kshetra.org/decodeURIComponent(e	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/www.kshetra.org/decodeURIComponent(e.21.delayed	(from https://www.kshetra.org/)
12:09:20	9800/9800	---M-Z	200	added ('OK')	application/javascript	etag:W/%227f6a360bf47f00b1714dc34cc20ec4bd%22	https://static.parastorage.com/services/tag-manager-client/1.875.0/siteTags.bundle.min.js	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.parastorage.com/services/tag-manager-client/1.875.0/siteTags.bundle.min.js	(from https://www.kshetra.org/)
12:09:21	1521/1521	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Oct%202024%2006:39:21%20GMT	https://static.wixstatic.com/media/630fd8_4adf4e73484f4690b20f45312af9e267~mv2.jpg/v1/fill/w_101,h_67,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/630fd8_4adf4e73484f4690b20f45312af9e267~mv2.jpg	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.wixstatic.com/media/630fd8_4adf4e73484f4690b20f45312af9e267_mv2.jpg/v1/fill/w_101,h_67,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/630fd8_4adf4e73484f4690b20f45312af9e267_mv2.jpg	(from https://www.kshetra.org/testimonials)
12:09:22	8187/8187	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Oct%202024%2006:39:22%20GMT	https://static.wixstatic.com/media/630fd8_d0b0e31d35f94975a57d8f6f58ad7a5c~mv2.png/v1/fill/w_57,h_57,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/download%20(2).png	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.wixstatic.com/media/630fd8_d0b0e31d35f94975a57d8f6f58ad7a5c_mv2.png/v1/fill/w_57,h_57,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/download%20(2).png	(from https://www.kshetra.org/testimonials)
12:09:23	12025/12025	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Oct%202024%2006:39:23%20GMT	https://static.wixstatic.com/media/630fd8_26696c8f174d4633aa397aca940c4630~mv2.png/v1/fill/w_57,h_57,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Vector-Instagram-icon-PNG%20(1).png	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.wixstatic.com/media/630fd8_26696c8f174d4633aa397aca940c4630_mv2.png/v1/fill/w_57,h_57,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Vector-Instagram-icon-PNG%20(1).png	(from https://www.kshetra.org/testimonials)
12:09:24	1180/1180	---M--	200	added ('OK')	image/webp	date:Tue,%2001%20Oct%202024%2006:39:24%20GMT	https://static.wixstatic.com/media/630fd8_5594b9fb85ea4432a8eece6940902005~mv2.webp/v1/fill/w_57,h_57,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/1690643640twitter-x-icon-png.webp	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.wixstatic.com/media/630fd8_5594b9fb85ea4432a8eece6940902005_mv2.webp/v1/fill/w_57,h_57,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/1690643640twitter-x-icon-png.webp	(from https://www.kshetra.org/testimonials)
12:09:26	40135/40135	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Oct%202024%2006:39:25%20GMT	https://static.wixstatic.com/media/630fd8_146d57be77204257bcb53cd902a0a0cf~mv2.png/v1/fill/w_249,h_213,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/7-Company-Values-Examples-Featured-Image.png	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.wixstatic.com/media/630fd8_146d57be77204257bcb53cd902a0a0cf_mv2.png/v1/fill/w_249,h_213,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/7-Company-Values-Examples-Featured-Image.png	(from https://www.kshetra.org/core-values)
12:09:27	54938/54938	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Oct%202024%2006:39:26%20GMT	https://static.wixstatic.com/media/630fd8_45d0387842a14a96bc585cb582e21f6e~mv2.png/v1/fill/w_336,h_223,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/fellowship%20png.png	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.wixstatic.com/media/630fd8_45d0387842a14a96bc585cb582e21f6e_mv2.png/v1/fill/w_336,h_223,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/fellowship%20png.png	(from https://www.kshetra.org/data-analytics-governance)
12:09:27	3620/3620	---M--	200	added ('OK')	image/webp	date:Tue,%2001%20Oct%202024%2006:39:27%20GMT	https://static.wixstatic.com/media/630fd8_fd65a2ada05540ee95d6edec0a03e695~mv2.webp/v1/fill/w_152,h_152,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/4062662.webp	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.wixstatic.com/media/630fd8_fd65a2ada05540ee95d6edec0a03e695_mv2.webp/v1/fill/w_152,h_152,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/4062662.webp	(from https://www.kshetra.org/data-analytics-governance)
12:09:29	20554/20554	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Oct%202024%2006:39:28%20GMT	https://static.wixstatic.com/media/630fd8_cc833682621e41a6b91989711944d8aa~mv2.png/v1/fill/w_290,h_218,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/Who-is-an-MLA-.png	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.wixstatic.com/media/630fd8_cc833682621e41a6b91989711944d8aa_mv2.png/v1/fill/w_290,h_218,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/Who-is-an-MLA-.png	(from https://www.kshetra.org/data-analytics-governance)
12:09:30	18342/18342	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Oct%202024%2006:39:29%20GMT	https://static.wixstatic.com/media/630fd8_3b6cec152b0248778f4a34cb2ce49a8a~mv2.png/v1/fill/w_260,h_165,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/1686288736474.png	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.wixstatic.com/media/630fd8_3b6cec152b0248778f4a34cb2ce49a8a_mv2.png/v1/fill/w_260,h_165,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/1686288736474.png	(from https://www.kshetra.org/data-analytics-governance)
12:09:31	23229/23229	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Oct%202024%2006:39:30%20GMT	https://static.wixstatic.com/media/630fd8_54ccdf11fc1d49b59cb97d1440c0a0cd~mv2.png/v1/fill/w_127,h_127,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/gettyimages-1352890355-640x640.png	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.wixstatic.com/media/630fd8_54ccdf11fc1d49b59cb97d1440c0a0cd_mv2.png/v1/fill/w_127,h_127,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/gettyimages-1352890355-640x640.png	(from https://www.kshetra.org/data-analytics-governance)
12:09:32	16677/16677	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Oct%202024%2006:39:31%20GMT	https://static.wixstatic.com/media/630fd8_01cff8673a9d40f4875a0cc8d2d8276f~mv2.png/v1/fill/w_164,h_114,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/1698856046224.png	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.wixstatic.com/media/630fd8_01cff8673a9d40f4875a0cc8d2d8276f_mv2.png/v1/fill/w_164,h_114,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/1698856046224.png	(from https://www.kshetra.org/data-analytics-governance)
12:09:33	59124/59124	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Oct%202024%2006:39:32%20GMT	https://static.wixstatic.com/media/630fd8_0a0047ddb5964cb2965153ba6e5c67f5~mv2.png/v1/fill/w_351,h_189,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/fellowship%20png.png	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.wixstatic.com/media/630fd8_0a0047ddb5964cb2965153ba6e5c67f5_mv2.png/v1/fill/w_351,h_189,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/fellowship%20png.png	(from https://www.kshetra.org/capabilities)
12:09:34	17218/17218	---M--	200	added ('OK')	image/webp	date:Tue,%2001%20Oct%202024%2006:39:33%20GMT	https://static.wixstatic.com/media/630fd8_fce14d376ca2447ab3db30266b6a1cfb~mv2.webp/v1/fill/w_250,h_198,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/NPL-Chandrakala.webp	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.wixstatic.com/media/630fd8_fce14d376ca2447ab3db30266b6a1cfb_mv2.webp/v1/fill/w_250,h_198,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/NPL-Chandrakala.webp	(from https://www.kshetra.org/capabilities)
12:09:34	12156/12156	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Oct%202024%2006:39:34%20GMT	https://static.wixstatic.com/media/630fd8_33f700fdaa864f8ead1a2e1063740bf6~mv2.jpeg/v1/fill/w_250,h_171,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/1686288736474.jpeg	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.wixstatic.com/media/630fd8_33f700fdaa864f8ead1a2e1063740bf6_mv2.jpeg/v1/fill/w_250,h_171,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/1686288736474.jpg	(from https://www.kshetra.org/capabilities)
12:09:36	16844/16844	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Oct%202024%2006:39:35%20GMT	https://static.wixstatic.com/media/630fd8_00b6e1ee5ef340c4984c14b103204ae2~mv2.jpg/v1/fill/w_250,h_171,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/1-1697634686.jpg	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.wixstatic.com/media/630fd8_00b6e1ee5ef340c4984c14b103204ae2_mv2.jpg/v1/fill/w_250,h_171,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/1-1697634686.jpg	(from https://www.kshetra.org/capabilities)
12:09:36	20120/20120	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Oct%202024%2006:39:36%20GMT	https://static.wixstatic.com/media/630fd8_8e45b1e7a9d640a0b730609d7423efc5~mv2.jpg/v1/fill/w_250,h_171,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/Chhattisgarh-Assembly-Election-2023-Phase-2-Voting.jpg	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.wixstatic.com/media/630fd8_8e45b1e7a9d640a0b730609d7423efc5_mv2.jpg/v1/fill/w_250,h_171,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/Chhattisgarh-Assembly-Election-2023-Phase-2-Voting.jpg	(from https://www.kshetra.org/capabilities)
12:09:37	16147/16147	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Oct%202024%2006:39:37%20GMT	https://static.wixstatic.com/media/630fd8_4792c85b184c4cc8b44169562ebd5e97~mv2.jpg/v1/fill/w_250,h_171,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/womns_march5.jpg	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.wixstatic.com/media/630fd8_4792c85b184c4cc8b44169562ebd5e97_mv2.jpg/v1/fill/w_250,h_171,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/womns_march5.jpg	(from https://www.kshetra.org/capabilities)
12:09:39	18269/18269	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Oct%202024%2006:39:38%20GMT	https://static.wixstatic.com/media/630fd8_e79b65d7889c4697af63c52e447fcc5d~mv2.jpg/v1/fill/w_250,h_171,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/25975904.jpg	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.wixstatic.com/media/630fd8_e79b65d7889c4697af63c52e447fcc5d_mv2.jpg/v1/fill/w_250,h_171,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/25975904.jpg	(from https://www.kshetra.org/capabilities)
12:09:39	15095/15095	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Oct%202024%2006:39:39%20GMT	https://static.wixstatic.com/media/630fd8_7a9f89decef74a87a75610a6e041518c~mv2.jpg/v1/fill/w_250,h_171,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/0__9D1GLR9jb08x4g5.jpg	/mnt/5E8E8BB18E8B806F/Kshetra_Website_Clone/static.wixstatic.com/media/630fd8_7a9f89decef74a87a75610a6e041518c_mv2.jpg/v1/fill/w_250,h_171,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/0__9D1GLR9jb08x4g5.jpg	(from https://www.kshetra.org/capabilities)
